Location,Age,ID,Ref. ID,Invoice,Date,Time,Supplier,Supplier Type,Status,Total Qty,Total Disc1(Rs),Extra Disc,Taxable Value,GST-0,GST-3,GST-5,GST-12,GST-18,GST-28,GST-40,Total Tax,Round Off,Settled Amount,Due Amount
Main Store,0,PO-00564,REF-00564,INV-20260105-0564,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,53,0,0,1192.5,0,0,0,0,0,0,0,143.1,0,1335.6,0
Main Store,0,PO-00565,REF-00565,INV-20260105-0565,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,60,0,0,900.0,0,0,0,0,0,0,0,252.0,0,1152.0,0
Main Store,0,PO-00566,REF-00566,INV-20260105-0566,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,54,0,0,1620.0,0,0,0,0,0,0,0,453.6,0,2073.6,0
Main Store,0,PO-00567,REF-00567,INV-20260105-0567,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,62,0,0,2092.5,0,0,0,0,0,0,0,585.9,0,2678.4,0
Main Store,0,PO-00568,REF-00568,INV-20260105-0568,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,22,0,0,330.0,0,0,0,0,0,0,0,39.6,0,369.6,0
Main Store,0,PO-00569,REF-00569,INV-20260105-0569,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,23,0,0,776.25,0,0,0,0,0,0,0,93.15,0,869.4,0
Main Store,0,PO-00570,REF-00570,INV-20260105-0570,05-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,101,0,0,1515.0,0,0,0,0,0,0,0,0.0,0,1515.0,0
Main Store,0,PO-00571,REF-00571,INV-20260105-0571,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,44,0,0,3960.0,0,0,0,0,0,0,0,712.8,0,4672.8,0
Main Store,0,PO-00572,REF-00572,INV-20260105-0572,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,1650.0,0,0,0,0,0,0,0,297.0,0,1947.0,0
Main Store,0,PO-00573,REF-00573,INV-20260105-0573,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,45,0,0,1856.25,0,0,0,0,0,0,0,334.12,0,2190.37,0
Main Store,0,PO-00574,REF-00574,INV-20260105-0574,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,59,0,0,2212.5,0,0,0,0,0,0,0,398.25,0,2610.75,0
Main Store,0,PO-00575,REF-00575,INV-20260105-0575,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,49,0,0,8085.0,0,0,0,0,0,0,0,1455.3,0,9540.3,0
Main Store,0,PO-00576,REF-00576,INV-20260105-0576,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,52,0,0,8970.0,0,0,0,0,0,0,0,1614.6,0,10584.6,0
Main Store,0,PO-00577,REF-00577,INV-20260105-0577,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,3217.5,0,0,0,0,0,0,0,579.15,0,3796.65,0
Main Store,0,PO-00578,REF-00578,INV-20260105-0578,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,4185.0,0,0,0,0,0,0,0,753.3,0,4938.3,0
Main Store,0,PO-00579,REF-00579,INV-20260105-0579,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,15,0,0,506.25,0,0,0,0,0,0,0,91.12,0,597.37,0
Main Store,0,PO-00580,REF-00580,INV-20260105-0580,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,1957.5,0,0,0,0,0,0,0,352.35,0,2309.85,0
Main Store,0,PO-00581,REF-00581,INV-20260105-0581,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,1710.0,0,0,0,0,0,0,0,307.8,0,2017.8,0
Main Store,0,PO-00582,REF-00582,INV-20260105-0582,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,29,0,0,761.25,0,0,0,0,0,0,0,137.03,0,898.28,0
Main Store,0,PO-00583,REF-00583,INV-20260105-0583,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,57,0,0,9618.75,0,0,0,0,0,0,0,1154.25,0,10773.0,0
Main Store,0,PO-00584,REF-00584,INV-20260105-0584,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,28,0,0,5670.0,0,0,0,0,0,0,0,680.4,0,6350.4,0
Main Store,0,PO-00585,REF-00585,INV-20260105-0585,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,1620.0,0,0,0,0,0,0,0,194.4,0,1814.4,0
Main Store,0,PO-00586,REF-00586,INV-20260105-0586,05-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,1800.0,0,0,0,0,0,0,0,324.0,0,2124.0,0
Main Store,0,PO-00587,REF-00587,INV-20260105-0587,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,49,0,0,551.25,0,0,0,0,0,0,0,0.0,0,551.25,0
Main Store,0,PO-00588,REF-00588,INV-20260105-0588,05-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,45,0,0,945.0,0,0,0,0,0,0,0,0.0,0,945.0,0
Main Store,0,PO-00589,REF-00589,INV-20260112-0589,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,126,0,0,33075.0,0,0,0,0,0,0,0,1653.75,0,34728.75,0
Main Store,0,PO-00590,REF-00590,INV-20260112-0590,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,48,0,0,24480.0,0,0,0,0,0,0,0,1224.0,0,25704.0,0
Main Store,0,PO-00591,REF-00591,INV-20260112-0591,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,89,0,0,1602.0,0,0,0,0,0,0,0,0.0,0,1602.0,0
Main Store,0,PO-00592,REF-00592,INV-20260112-0592,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,107,0,0,14043.75,0,0,0,0,0,0,0,702.19,0,14745.94,0
Main Store,0,PO-00593,REF-00593,INV-20260112-0593,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,63,0,0,39690.0,0,0,0,0,0,0,0,1984.5,0,41674.5,0
Main Store,0,PO-00594,REF-00594,INV-20260112-0594,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,47,0,0,4582.5,0,0,0,0,0,0,0,229.12,0,4811.62,0
Main Store,0,PO-00595,REF-00595,INV-20260112-0595,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,46,0,0,8625.0,0,0,0,0,0,0,0,431.25,0,9056.25,0
Main Store,0,PO-00596,REF-00596,INV-20260112-0596,12-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,108,0,0,22680.0,0,0,0,0,0,0,0,2721.6,0,25401.6,0
Main Store,0,PO-00597,REF-00597,INV-20260112-0597,12-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,47,0,0,2115.0,0,0,0,0,0,0,0,253.8,0,2368.8,0
Main Store,0,PO-00598,REF-00598,INV-20260112-0598,12-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,54,0,0,4860.0,0,0,0,0,0,0,0,583.2,0,5443.2,0
Main Store,0,PO-00599,REF-00599,INV-20260112-0599,12-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,86,0,0,2580.0,0,0,0,0,0,0,0,129.0,0,2709.0,0
Main Store,0,PO-00600,REF-00600,INV-20260112-0600,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,99,0,0,3712.5,0,0,0,0,0,0,0,0.0,0,3712.5,0
Main Store,0,PO-00601,REF-00601,INV-20260112-0601,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,52,0,0,1365.0,0,0,0,0,0,0,0,0.0,0,1365.0,0
Main Store,0,PO-00602,REF-00602,INV-20260112-0602,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,46,0,0,1035.0,0,0,0,0,0,0,0,0.0,0,1035.0,0
Main Store,0,PO-00603,REF-00603,INV-20260112-0603,12-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,94,0,0,987.0,0,0,0,0,0,0,0,0.0,0,987.0,0
Main Store,0,PO-00604,REF-00604,INV-20260112-0604,12-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,90,0,0,3780.0,0,0,0,0,0,0,0,0.0,0,3780.0,0
Main Store,0,PO-00605,REF-00605,INV-20260112-0605,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,48,0,0,720.0,0,0,0,0,0,0,0,86.4,0,806.4,0
Main Store,0,PO-00606,REF-00606,INV-20260112-0606,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,43,0,0,967.5,0,0,0,0,0,0,0,116.1,0,1083.6,0
Main Store,0,PO-00607,REF-00607,INV-20260112-0607,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,48,0,0,720.0,0,0,0,0,0,0,0,201.6,0,921.6,0
Main Store,0,PO-00608,REF-00608,INV-20260112-0608,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,49,0,0,1470.0,0,0,0,0,0,0,0,411.6,0,1881.6,0
Main Store,0,PO-00609,REF-00609,INV-20260112-0609,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,37,0,0,1248.75,0,0,0,0,0,0,0,349.65,0,1598.4,0
Main Store,0,PO-00610,REF-00610,INV-20260112-0610,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,15,0,0,225.0,0,0,0,0,0,0,0,27.0,0,252.0,0
Main Store,0,PO-00611,REF-00611,INV-20260112-0611,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,22,0,0,742.5,0,0,0,0,0,0,0,89.1,0,831.6,0
Main Store,0,PO-00612,REF-00612,INV-20260112-0612,12-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,87,0,0,1305.0,0,0,0,0,0,0,0,0.0,0,1305.0,0
Main Store,0,PO-00613,REF-00613,INV-20260112-0613,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,42,0,0,3780.0,0,0,0,0,0,0,0,680.4,0,4460.4,0
Main Store,0,PO-00614,REF-00614,INV-20260112-0614,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,2025.0,0,0,0,0,0,0,0,364.5,0,2389.5,0
Main Store,0,PO-00615,REF-00615,INV-20260112-0615,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,57,0,0,2351.25,0,0,0,0,0,0,0,423.23,0,2774.48,0
Main Store,0,PO-00616,REF-00616,INV-20260112-0616,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,55,0,0,2062.5,0,0,0,0,0,0,0,371.25,0,2433.75,0
Main Store,0,PO-00617,REF-00617,INV-20260112-0617,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,61,0,0,10065.0,0,0,0,0,0,0,0,1811.7,0,11876.7,0
Main Store,0,PO-00618,REF-00618,INV-20260112-0618,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,50,0,0,8625.0,0,0,0,0,0,0,0,1552.5,0,10177.5,0
Main Store,0,PO-00619,REF-00619,INV-20260112-0619,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,3217.5,0,0,0,0,0,0,0,579.15,0,3796.65,0
Main Store,0,PO-00620,REF-00620,INV-20260112-0620,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,5115.0,0,0,0,0,0,0,0,920.7,0,6035.7,0
Main Store,0,PO-00621,REF-00621,INV-20260112-0621,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,911.25,0,0,0,0,0,0,0,164.03,0,1075.28,0
Main Store,0,PO-00622,REF-00622,INV-20260112-0622,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,25,0,0,2718.75,0,0,0,0,0,0,0,489.38,0,3208.13,0
Main Store,0,PO-00623,REF-00623,INV-20260112-0623,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,1282.5,0,0,0,0,0,0,0,230.85,0,1513.35,0
Main Store,0,PO-00624,REF-00624,INV-20260112-0624,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,32,0,0,840.0,0,0,0,0,0,0,0,151.2,0,991.2,0
Main Store,0,PO-00625,REF-00625,INV-20260112-0625,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,55,0,0,9281.25,0,0,0,0,0,0,0,1113.75,0,10395.0,0
Main Store,0,PO-00626,REF-00626,INV-20260112-0626,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,27,0,0,5467.5,0,0,0,0,0,0,0,656.1,0,6123.6,0
Main Store,0,PO-00627,REF-00627,INV-20260112-0627,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,28,0,0,1890.0,0,0,0,0,0,0,0,226.8,0,2116.8,0
Main Store,0,PO-00628,REF-00628,INV-20260112-0628,12-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,21,0,0,1575.0,0,0,0,0,0,0,0,283.5,0,1858.5,0
Main Store,0,PO-00629,REF-00629,INV-20260112-0629,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,44,0,0,495.0,0,0,0,0,0,0,0,0.0,0,495.0,0
Main Store,0,PO-00630,REF-00630,INV-20260112-0630,12-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,44,0,0,924.0,0,0,0,0,0,0,0,0.0,0,924.0,0
Main Store,0,PO-00631,REF-00631,INV-20260119-0631,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,104,0,0,27300.0,0,0,0,0,0,0,0,1365.0,0,28665.0,0
Main Store,0,PO-00632,REF-00632,INV-20260119-0632,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,47,0,0,23970.0,0,0,0,0,0,0,0,1198.5,0,25168.5,0
Main Store,0,PO-00633,REF-00633,INV-20260119-0633,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,82,0,0,1476.0,0,0,0,0,0,0,0,0.0,0,1476.0,0
Main Store,0,PO-00634,REF-00634,INV-20260119-0634,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,124,0,0,16275.0,0,0,0,0,0,0,0,813.75,0,17088.75,0
Main Store,0,PO-00635,REF-00635,INV-20260119-0635,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,42,0,0,26460.0,0,0,0,0,0,0,0,1323.0,0,27783.0,0
Main Store,0,PO-00636,REF-00636,INV-20260119-0636,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,45,0,0,4387.5,0,0,0,0,0,0,0,219.38,0,4606.88,0
Main Store,0,PO-00637,REF-00637,INV-20260119-0637,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,66,0,0,12375.0,0,0,0,0,0,0,0,618.75,0,12993.75,0
Main Store,0,PO-00638,REF-00638,INV-20260119-0638,19-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,98,0,0,20580.0,0,0,0,0,0,0,0,2469.6,0,23049.6,0
Main Store,0,PO-00639,REF-00639,INV-20260119-0639,19-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,47,0,0,2115.0,0,0,0,0,0,0,0,253.8,0,2368.8,0
Main Store,0,PO-00640,REF-00640,INV-20260119-0640,19-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,45,0,0,4050.0,0,0,0,0,0,0,0,486.0,0,4536.0,0
Main Store,0,PO-00641,REF-00641,INV-20260119-0641,19-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,111,0,0,3330.0,0,0,0,0,0,0,0,166.5,0,3496.5,0
Main Store,0,PO-00642,REF-00642,INV-20260119-0642,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,110,0,0,4125.0,0,0,0,0,0,0,0,0.0,0,4125.0,0
Main Store,0,PO-00643,REF-00643,INV-20260119-0643,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,48,0,0,1260.0,0,0,0,0,0,0,0,0.0,0,1260.0,0
Main Store,0,PO-00644,REF-00644,INV-20260119-0644,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,63,0,0,1417.5,0,0,0,0,0,0,0,0.0,0,1417.5,0
Main Store,0,PO-00645,REF-00645,INV-20260119-0645,19-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,104,0,0,1092.0,0,0,0,0,0,0,0,0.0,0,1092.0,0
Main Store,0,PO-00646,REF-00646,INV-20260119-0646,19-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,107,0,0,4494.0,0,0,0,0,0,0,0,0.0,0,4494.0,0
Main Store,0,PO-00647,REF-00647,INV-20260119-0647,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,50,0,0,750.0,0,0,0,0,0,0,0,90.0,0,840.0,0
Main Store,0,PO-00648,REF-00648,INV-20260119-0648,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,48,0,0,1080.0,0,0,0,0,0,0,0,129.6,0,1209.6,0
Main Store,0,PO-00649,REF-00649,INV-20260119-0649,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,63,0,0,945.0,0,0,0,0,0,0,0,264.6,0,1209.6,0
Main Store,0,PO-00650,REF-00650,INV-20260119-0650,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,56,0,0,1680.0,0,0,0,0,0,0,0,470.4,0,2150.4,0
Main Store,0,PO-00651,REF-00651,INV-20260119-0651,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,62,0,0,2092.5,0,0,0,0,0,0,0,585.9,0,2678.4,0
Main Store,0,PO-00652,REF-00652,INV-20260119-0652,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,21,0,0,315.0,0,0,0,0,0,0,0,37.8,0,352.8,0
Main Store,0,PO-00653,REF-00653,INV-20260119-0653,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,21,0,0,708.75,0,0,0,0,0,0,0,85.05,0,793.8,0
Main Store,0,PO-00654,REF-00654,INV-20260119-0654,19-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,92,0,0,1380.0,0,0,0,0,0,0,0,0.0,0,1380.0,0
Main Store,0,PO-00655,REF-00655,INV-20260119-0655,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,43,0,0,3870.0,0,0,0,0,0,0,0,696.6,0,4566.6,0
Main Store,0,PO-00656,REF-00656,INV-20260119-0656,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,26,0,0,1950.0,0,0,0,0,0,0,0,351.0,0,2301.0,0
Main Store,0,PO-00657,REF-00657,INV-20260119-0657,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,42,0,0,1732.5,0,0,0,0,0,0,0,311.85,0,2044.35,0
Main Store,0,PO-00658,REF-00658,INV-20260119-0658,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,43,0,0,1612.5,0,0,0,0,0,0,0,290.25,0,1902.75,0
Main Store,0,PO-00659,REF-00659,INV-20260119-0659,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,39,0,0,6435.0,0,0,0,0,0,0,0,1158.3,0,7593.3,0
Main Store,0,PO-00660,REF-00660,INV-20260119-0660,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,46,0,0,7935.0,0,0,0,0,0,0,0,1428.3,0,9363.3,0
Main Store,0,PO-00661,REF-00661,INV-20260119-0661,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,30,0,0,4387.5,0,0,0,0,0,0,0,789.75,0,5177.25,0
Main Store,0,PO-00662,REF-00662,INV-20260119-0662,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,5347.5,0,0,0,0,0,0,0,962.55,0,6310.05,0
Main Store,0,PO-00663,REF-00663,INV-20260119-0663,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,776.25,0,0,0,0,0,0,0,139.72,0,915.97,0
Main Store,0,PO-00664,REF-00664,INV-20260119-0664,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,22,0,0,2392.5,0,0,0,0,0,0,0,430.65,0,2823.15,0
Main Store,0,PO-00665,REF-00665,INV-20260119-0665,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,1710.0,0,0,0,0,0,0,0,307.8,0,2017.8,0
Main Store,0,PO-00666,REF-00666,INV-20260119-0666,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,29,0,0,761.25,0,0,0,0,0,0,0,137.03,0,898.28,0
Main Store,0,PO-00667,REF-00667,INV-20260119-0667,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,46,0,0,7762.5,0,0,0,0,0,0,0,931.5,0,8694.0,0
Main Store,0,PO-00668,REF-00668,INV-20260119-0668,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,24,0,0,4860.0,0,0,0,0,0,0,0,583.2,0,5443.2,0
Main Store,0,PO-00669,REF-00669,INV-20260119-0669,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,19,0,0,1282.5,0,0,0,0,0,0,0,153.9,0,1436.4,0
Main Store,0,PO-00670,REF-00670,INV-20260119-0670,19-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,29,0,0,2175.0,0,0,0,0,0,0,0,391.5,0,2566.5,0
Main Store,0,PO-00671,REF-00671,INV-20260119-0671,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,49,0,0,551.25,0,0,0,0,0,0,0,0.0,0,551.25,0
Main Store,0,PO-00672,REF-00672,INV-20260119-0672,19-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,60,0,0,1260.0,0,0,0,0,0,0,0,0.0,0,1260.0,0
Main Store,0,PO-00673,REF-00673,INV-20260126-0673,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,98,0,0,25725.0,0,0,0,0,0,0,0,1286.25,0,27011.25,0
Main Store,0,PO-00674,REF-00674,INV-20260126-0674,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,55,0,0,28050.0,0,0,0,0,0,0,0,1402.5,0,29452.5,0
Main Store,0,PO-00675,REF-00675,INV-20260126-0675,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,110,0,0,1980.0,0,0,0,0,0,0,0,0.0,0,1980.0,0
Main Store,0,PO-00676,REF-00676,INV-20260126-0676,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,105,0,0,13781.25,0,0,0,0,0,0,0,689.06,0,14470.31,0
Main Store,0,PO-00677,REF-00677,INV-20260126-0677,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,43,0,0,27090.0,0,0,0,0,0,0,0,1354.5,0,28444.5,0
Main Store,0,PO-00678,REF-00678,INV-20260126-0678,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,39,0,0,3802.5,0,0,0,0,0,0,0,190.12,0,3992.62,0
Main Store,0,PO-00679,REF-00679,INV-20260126-0679,26-01-2026,10:00:00,SUP-001,LOCAL,SETTLED,40,0,0,7500.0,0,0,0,0,0,0,0,375.0,0,7875.0,0
Main Store,0,PO-00680,REF-00680,INV-20260126-0680,26-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,120,0,0,25200.0,0,0,0,0,0,0,0,3024.0,0,28224.0,0
Main Store,0,PO-00681,REF-00681,INV-20260126-0681,26-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,47,0,0,2115.0,0,0,0,0,0,0,0,253.8,0,2368.8,0
Main Store,0,PO-00682,REF-00682,INV-20260126-0682,26-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,55,0,0,4950.0,0,0,0,0,0,0,0,594.0,0,5544.0,0
Main Store,0,PO-00683,REF-00683,INV-20260126-0683,26-01-2026,10:00:00,SUP-003,LOCAL,SETTLED,81,0,0,2430.0,0,0,0,0,0,0,0,121.5,0,2551.5,0
Main Store,0,PO-00684,REF-00684,INV-20260126-0684,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,102,0,0,3825.0,0,0,0,0,0,0,0,0.0,0,3825.0,0
Main Store,0,PO-00685,REF-00685,INV-20260126-0685,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,52,0,0,1365.0,0,0,0,0,0,0,0,0.0,0,1365.0,0
Main Store,0,PO-00686,REF-00686,INV-20260126-0686,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,54,0,0,1215.0,0,0,0,0,0,0,0,0.0,0,1215.0,0
Main Store,0,PO-00687,REF-00687,INV-20260126-0687,26-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,109,0,0,1144.5,0,0,0,0,0,0,0,0.0,0,1144.5,0
Main Store,0,PO-00688,REF-00688,INV-20260126-0688,26-01-2026,10:00:00,SUP-004,LOCAL,SETTLED,122,0,0,5124.0,0,0,0,0,0,0,0,0.0,0,5124.0,0
Main Store,0,PO-00689,REF-00689,INV-20260126-0689,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,60,0,0,900.0,0,0,0,0,0,0,0,108.0,0,1008.0,0
Main Store,0,PO-00690,REF-00690,INV-20260126-0690,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,50,0,0,1125.0,0,0,0,0,0,0,0,135.0,0,1260.0,0
Main Store,0,PO-00691,REF-00691,INV-20260126-0691,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,44,0,0,660.0,0,0,0,0,0,0,0,184.8,0,844.8,0
Main Store,0,PO-00692,REF-00692,INV-20260126-0692,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,39,0,0,1170.0,0,0,0,0,0,0,0,327.6,0,1497.6,0
Main Store,0,PO-00693,REF-00693,INV-20260126-0693,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,50,0,0,1687.5,0,0,0,0,0,0,0,472.5,0,2160.0,0
Main Store,0,PO-00694,REF-00694,INV-20260126-0694,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,21,0,0,315.0,0,0,0,0,0,0,0,37.8,0,352.8,0
Main Store,0,PO-00695,REF-00695,INV-20260126-0695,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,18,0,0,607.5,0,0,0,0,0,0,0,72.9,0,680.4,0
Main Store,0,PO-00696,REF-00696,INV-20260126-0696,26-01-2026,10:00:00,SUP-002,LOCAL,SETTLED,84,0,0,1260.0,0,0,0,0,0,0,0,0.0,0,1260.0,0
Main Store,0,PO-00697,REF-00697,INV-20260126-0697,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,54,0,0,4860.0,0,0,0,0,0,0,0,874.8,0,5734.8,0
Main Store,0,PO-00698,REF-00698,INV-20260126-0698,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,18,0,0,1350.0,0,0,0,0,0,0,0,243.0,0,1593.0,0
Main Store,0,PO-00699,REF-00699,INV-20260126-0699,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,52,0,0,2145.0,0,0,0,0,0,0,0,386.1,0,2531.1,0
Main Store,0,PO-00700,REF-00700,INV-20260126-0700,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,64,0,0,2400.0,0,0,0,0,0,0,0,432.0,0,2832.0,0
Main Store,0,PO-00701,REF-00701,INV-20260126-0701,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,57,0,0,9405.0,0,0,0,0,0,0,0,1692.9,0,11097.9,0
Main Store,0,PO-00702,REF-00702,INV-20260126-0702,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,45,0,0,7762.5,0,0,0,0,0,0,0,1397.25,0,9159.75,0
Main Store,0,PO-00703,REF-00703,INV-20260126-0703,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,16,0,0,2340.0,0,0,0,0,0,0,0,421.2,0,2761.2,0
Main Store,0,PO-00704,REF-00704,INV-20260126-0704,26-01-2026,10:00:00,SUP-005,LOCAL,SETTLED,23,0,0,5347.5,0,0,0,0,0,0,0,962.55,0,6310.05,0
